AccountingDate,DiffMeanHourlyPayPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleMedianBonusPayPercent,FemaleMedianBonusPayPercent,MaleLowerPayBand,FemaleLowerPayBand,MaleMiddlePayBand,FemaleMiddlePayBand,MaleUpperPayBand,FemaleUpperPayBand,MaleUpperQuartilePayBand,FemaleUpperQuartilePayBand,CompanyLinkToGPGInfo,ResponsiblePerson,SubmittedDate,EmployerName,CompanyNumber,Address1,Address2,Address3,Country,PostCode,PoBox,SicCodes
01/04/2016 00:00:00,35.00,65.00,36.00,68.00,35.00,31.00,79.00,99.00,80.00,46.00,98.00,85.00,20.00,32.00,https://CambridgeshirePoliceAuthority.co.uk/GPGData,Firstname294 Lastname294 (Jobtitle 294),03/04/2016 00:00:00,Cambridgeshire Police Authority,,Address line 294,,City294,Country294,Post Code294,,1
01/04/2016 00:00:00,21.00,66.00,51.00,98.00,82.00,86.00,20.00,57.00,61.00,82.00,14.00,27.00,75.00,92.00,https://CamdenandIslingtonNHSFoundationTrust.co.uk/GPGData,Firstname295 Lastname295 (Jobtitle 295),03/12/2016 00:00:00,Camden and Islington NHS Foundation Trust,,Address line 295,,City295,Country295,Post Code295,,1
01/04/2016 00:00:00,62.00,58.00,30.00,34.00,5.00,17.00,95.00,10.00,4.00,92.00,96.00,87.00,10.00,3.00,https://CamdenCouncil.co.uk/GPGData,Firstname296 Lastname296 (Jobtitle 296),26/06/2016 00:00:00,Camden Council,,Address line 296,,City296,Country296,Post Code296,,1
01/04/2016 00:00:00,20.00,29.00,1.00,35.00,66.00,58.00,5.00,28.00,18.00,64.00,4.00,14.00,40.00,94.00,https://CamelfordTownCouncil.co.uk/GPGData,Firstname297 Lastname297 (Jobtitle 297),10/03/2017 00:00:00,Camelford Town Council,,Address line 297,,City297,Country297,Post Code297,,1
01/04/2016 00:00:00,18.00,17.00,81.00,27.00,55.00,1.00,53.00,8.00,79.00,53.00,75.00,100.00,85.00,86.00,https://CampbellParkParishCouncil.co.uk/GPGData,Firstname298 Lastname298 (Jobtitle 298),26/12/2016 00:00:00,Campbell Park Parish Council,,Address line 298,,City298,Country298,Post Code298,,1
01/04/2016 00:00:00,4.00,85.00,79.00,15.00,18.00,37.00,65.00,39.00,75.00,96.00,54.00,57.00,22.00,99.00,https://CannockChaseDistrictCouncil.co.uk/GPGData,Firstname299 Lastname299 (Jobtitle 299),21/03/2017 00:00:00,Cannock Chase District Council,,Address line 299,,City299,Country299,Post Code299,,1
01/04/2016 00:00:00,59.00,60.00,37.00,56.00,67.00,24.00,19.00,60.00,15.00,28.00,93.00,93.00,7.00,8.00,https://CanonSladeCofESchool.co.uk/GPGData,Firstname300 Lastname300 (Jobtitle 300),21/10/2016 00:00:00,Canon Slade CofE School,,Address line 300,,City300,Country300,Post Code300,,1
01/04/2016 00:00:00,52.00,57.00,3.00,12.00,41.00,0.00,6.00,36.00,87.00,97.00,79.00,53.00,41.00,5.00,https://CanterburyCityCouncil.co.uk/GPGData,Firstname301 Lastname301 (Jobtitle 301),04/06/2016 00:00:00,Canterbury City Council,,Address line 301,,City301,Country301,Post Code301,,1
01/04/2016 00:00:00,53.00,63.00,5.00,49.00,34.00,71.00,39.00,56.00,59.00,49.00,51.00,70.00,79.00,28.00,https://CharltonKingsParishCouncil.co.uk/GPGData,Firstname186 Lastname186 (Jobtitle 186),13/12/2016 00:00:00,Charlton Kings Parish Council,,Address line 186,,City186,Country186,Post Code186,,1
01/04/2016 00:00:00,30.00,68.00,82.00,91.00,70.00,26.00,6.00,83.00,62.00,82.00,97.00,42.00,67.00,17.00,https://CharlwoodParishCouncil.co.uk/GPGData,Firstname187 Lastname187 (Jobtitle 187),21/10/2016 00:00:00,Charlwood Parish Council,,Address line 187,,City187,Country187,Post Code187,,1
01/04/2016 00:00:00,47.00,36.00,56.00,25.00,100.00,79.00,17.00,5.00,74.00,6.00,93.00,66.00,100.00,28.00,https://CharndonParishCouncil.co.uk/GPGData,Firstname188 Lastname188 (Jobtitle 188),24/11/2016 00:00:00,Charndon Parish Council,,Address line 188,,City188,Country188,Post Code188,,1
01/04/2016 00:00:00,79.00,0.00,21.00,38.00,83.00,99.00,67.00,80.00,28.00,69.00,40.00,38.00,87.00,8.00,https://CharnwoodBoroughCouncil.co.uk/GPGData,Firstname12 Lastname12 (Jobtitle 12),21/08/2016 00:00:00,Charnwood Borough Council,,Address line 12,,City12,Country12,Post Code12,,1
01/04/2016 00:00:00,61.00,45.00,81.00,99.00,74.00,76.00,60.00,43.00,13.00,5.00,72.00,54.00,15.00,29.00,https://CheamHighSchool.co.uk/GPGData,Firstname189 Lastname189 (Jobtitle 189),03/02/2017 00:00:00,Cheam High School,,Address line 189,,City189,Country189,Post Code189,,1
01/04/2016 00:00:00,34.00,95.00,20.00,66.00,90.00,100.00,88.00,32.00,26.00,44.00,82.00,16.00,39.00,81.00,https://ChedzoyParishCouncil.co.uk/GPGData,Firstname190 Lastname190 (Jobtitle 190),18/09/2016 00:00:00,Chedzoy Parish Council,,Address line 190,,City190,Country190,Post Code190,,1
01/04/2016 00:00:00,73.00,30.00,10.00,73.00,23.00,32.00,100.00,7.00,77.00,8.00,50.00,35.00,49.00,39.00,https://CheeveningParishCouncil.co.uk/GPGData,Firstname191 Lastname191 (Jobtitle 191),08/03/2017 00:00:00,Cheevening Parish Council,,Address line 191,,City191,Country191,Post Code191,,1
01/04/2016 00:00:00,27.00,29.00,23.00,13.00,0.00,6.00,15.00,39.00,34.00,19.00,65.00,11.00,73.00,99.00,https://ChelseaandWestminsterHospitalNHSFoundationTrust.co.uk/GPGData,Firstname192 Lastname192 (Jobtitle 192),10/06/2016 00:00:00,Chelsea and Westminster Hospital NHS Foundation Trust,,Address line 192,,City192,Country192,Post Code192,,1
01/04/2016 00:00:00,48.00,56.00,70.00,89.00,2.00,44.00,27.00,3.00,78.00,19.00,15.00,11.00,7.00,15.00,https://CheltenhamBoroughCouncil.co.uk/GPGData,Firstname13 Lastname13 (Jobtitle 13),13/07/2016 00:00:00,Cheltenham Borough Council,,Address line 13,,City13,Country13,Post Code13,,1
01/04/2016 00:00:00,46.00,12.00,36.00,92.00,19.00,92.00,56.00,72.00,99.00,99.00,87.00,42.00,46.00,63.00,https://Chelveston-cum-CaldecottParishCouncil.co.uk/GPGData,Firstname193 Lastname193 (Jobtitle 193),03/08/2016 00:00:00,Chelveston-cum-Caldecott Parish Council,,Address line 193,,City193,Country193,Post Code193,,1
01/04/2016 00:00:00,66.00,66.00,14.00,56.00,58.00,15.00,78.00,17.00,98.00,8.00,88.00,6.00,91.00,76.00,https://ChesterfieldBoroughCouncil.co.uk/GPGData,Firstname14 Lastname14 (Jobtitle 14),20/09/2016 00:00:00,Chesterfield Borough Council,,Address line 14,,City14,Country14,Post Code14,,1
01/04/2016 00:00:00,77.00,52.00,72.00,46.00,36.00,60.00,64.00,49.00,47.00,21.00,4.00,85.00,97.00,21.00,https://ChiddingfoldParishCouncil.co.uk/GPGData,Firstname409 Lastname409 (Jobtitle 409),08/04/2016 00:00:00,Chiddingfold Parish Council,,Address line 409,,City409,Country409,Post Code409,,1
01/04/2016 00:00:00,98.00,56.00,5.00,92.00,65.00,90.00,28.00,27.00,67.00,57.00,3.00,73.00,36.00,22.00,https://ChiddinglyParishCouncil.co.uk/GPGData,Firstname410 Lastname410 (Jobtitle 410),17/04/2016 00:00:00,Chiddingly Parish Council,,Address line 410,,City410,Country410,Post Code410,,1
01/04/2016 00:00:00,65.00,48.00,84.00,15.00,58.00,15.00,44.00,88.00,42.00,50.00,81.00,22.00,100.00,27.00,https://ChigwellParishCouncil.co.uk/GPGData,Firstname411 Lastname411 (Jobtitle 411),25/02/2017 00:00:00,Chigwell Parish Council,,Address line 411,,City411,Country411,Post Code411,,1
01/04/2016 00:00:00,83.00,73.00,59.00,5.00,1.00,92.00,86.00,44.00,54.00,40.00,12.00,60.00,74.00,41.00,https://ChildExploitationandOnlineProtectionCentre.co.uk/GPGData,Firstname412 Lastname412 (Jobtitle 412),07/02/2017 00:00:00,Child Exploitation and Online Protection Centre,,Address line 412,,City412,Country412,Post Code412,,1
01/04/2016 00:00:00,58.00,53.00,80.00,40.00,37.00,41.00,49.00,17.00,15.00,33.00,16.00,11.00,0.00,44.00,https://ChildSupportAgency.co.uk/GPGData,Firstname413 Lastname413 (Jobtitle 413),23/02/2017 00:00:00,Child Support Agency,,Address line 413,,City413,Country413,Post Code413,,1
01/04/2016 00:00:00,71.00,81.00,35.00,4.00,66.00,19.00,46.00,31.00,3.00,29.00,18.00,77.00,79.00,55.00,https://ChildrenandFamilyCourtAdvisoryandSupportService.co.uk/GPGData,Firstname414 Lastname414 (Jobtitle 414),20/08/2016 00:00:00,Children and Family Court Advisory and Support Service,,Address line 414,,City414,Country414,Post Code414,,1
01/04/2016 00:00:00,59.00,29.00,13.00,70.00,43.00,31.00,87.00,36.00,64.00,28.00,79.00,40.00,56.00,52.00,https://ChilhamParishCouncil.co.uk/GPGData,Firstname415 Lastname415 (Jobtitle 415),08/05/2016 00:00:00,Chilham Parish Council,,Address line 415,,City415,Country415,Post Code415,,1
01/04/2016 00:00:00,69.00,58.00,10.00,71.00,87.00,40.00,42.00,41.00,50.00,50.00,14.00,83.00,53.00,7.00,https://ChilternLearningTrust.co.uk/GPGData,Firstname416 Lastname416 (Jobtitle 416),24/10/2016 00:00:00,Chiltern Learning Trust,,Address line 416,,City416,Country416,Post Code416,,1
01/04/2016 00:00:00,92.00,18.00,15.00,81.00,14.00,97.00,52.00,77.00,80.00,45.00,22.00,76.00,34.00,70.00,https://ChiltonPoldenParishCouncil.co.uk/GPGData,Firstname417 Lastname417 (Jobtitle 417),07/04/2016 00:00:00,Chilton Polden Parish Council,,Address line 417,,City417,Country417,Post Code417,,1
01/04/2016 00:00:00,4.00,9.00,69.00,76.00,56.00,20.00,41.00,59.00,71.00,90.00,58.00,23.00,4.00,54.00,https://ChinehamParishCouncil.co.uk/GPGData,Firstname418 Lastname418 (Jobtitle 418),27/02/2017 00:00:00,Chineham Parish Council,,Address line 418,,City418,Country418,Post Code418,,1
01/04/2016 00:00:00,3.00,4.00,25.00,44.00,78.00,48.00,72.00,25.00,55.00,65.00,67.00,55.00,19.00,51.00,https://ChinleyBuxworthandBrownsideParishCouncil.co.uk/GPGData,Firstname15 Lastname15 (Jobtitle 15),25/10/2016 00:00:00,Chinley Buxworth and Brownside Parish Council,,Address line 15,,City15,Country15,Post Code15,,1
01/04/2016 00:00:00,78.00,30.00,57.00,11.00,47.00,21.00,53.00,32.00,11.00,21.00,20.00,22.00,49.00,5.00,https://ChorleyBoroughCouncil.co.uk/GPGData,Firstname16 Lastname16 (Jobtitle 16),06/01/2017 00:00:00,Chorley Borough Council,,Address line 16,,City16,Country16,Post Code16,,1
01/04/2016 00:00:00,94.00,77.00,54.00,80.00,29.00,15.00,40.00,3.00,18.00,50.00,23.00,79.00,68.00,54.00,https://ChristchurchBoroughCouncil.co.uk/GPGData,Firstname17 Lastname17 (Jobtitle 17),08/07/2016 00:00:00,Christchurch Borough Council,,Address line 17,,City17,Country17,Post Code17,,1
01/04/2016 00:00:00,66.00,1.00,75.00,63.00,88.00,33.00,98.00,29.00,87.00,16.00,15.00,66.00,39.00,43.00,https://ChurchwithChapelBramptonParishCouncil.co.uk/GPGData,Firstname18 Lastname18 (Jobtitle 18),23/03/2017 00:00:00,Church with Chapel Brampton Parish Council,,Address line 18,,City18,Country18,Post Code18,,1
01/04/2016 00:00:00,37.00,79.00,27.00,28.00,25.00,79.00,8.00,16.00,91.00,95.00,96.00,59.00,13.00,94.00,https://ChurchillandBlakedownParishCouncil.co.uk/GPGData,Firstname19 Lastname19 (Jobtitle 19),24/11/2016 00:00:00,Churchill and Blakedown Parish Council,,Address line 19,,City19,Country19,Post Code19,,1
01/04/2016 00:00:00,9.00,71.00,88.00,78.00,27.00,72.00,16.00,76.00,100.00,62.00,44.00,27.00,45.00,63.00,https://CityofBradfordMetropolitanDistrictCouncil.co.uk/GPGData,Firstname20 Lastname20 (Jobtitle 20),10/11/2016 00:00:00,City of Bradford Metropolitan District Council,,Address line 20,,City20,Country20,Post Code20,,1
01/04/2016 00:00:00,28.00,70.00,11.00,65.00,58.00,40.00,10.00,39.00,62.00,39.00,92.00,73.00,25.00,92.00,https://CityofEdinburghCouncil.co.uk/GPGData,Firstname21 Lastname21 (Jobtitle 21),11/10/2016 00:00:00,City of Edinburgh Council,,Address line 21,,City21,Country21,Post Code21,,1
01/04/2016 00:00:00,56.00,81.00,2.00,48.00,47.00,99.00,80.00,65.00,68.00,56.00,59.00,50.00,75.00,50.00,https://CivilServiceAppealBoard.co.uk/GPGData,Firstname244 Lastname244 (Jobtitle 244),20/11/2016 00:00:00,Civil Service Appeal Board,,Address line 244,,City244,Country244,Post Code244,,1
01/04/2016 00:00:00,9.00,30.00,31.00,57.00,53.00,77.00,67.00,10.00,33.00,1.00,50.00,74.00,98.00,17.00,https://ClatterbridgeCancerCentreNHSFoundationTrust.co.uk/GPGData,Firstname245 Lastname245 (Jobtitle 245),11/04/2016 00:00:00,Clatterbridge Cancer Centre NHS Foundation Trust,,Address line 245,,City245,Country245,Post Code245,,1
01/04/2016 00:00:00,91.00,36.00,58.00,16.00,59.00,96.00,73.00,49.00,54.00,18.00,67.00,38.00,36.00,68.00,https://ClevelandFireBrigade.co.uk/GPGData,Firstname246 Lastname246 (Jobtitle 246),10/04/2016 00:00:00,Cleveland Fire Brigade,,Address line 246,,City246,Country246,Post Code246,,1
01/04/2016 00:00:00,36.00,89.00,55.00,27.00,29.00,34.00,7.00,15.00,67.00,36.00,62.00,43.00,70.00,94.00,"https://CobhamParishCouncil,Kent.co.uk/GPGData",Firstname247 Lastname247 (Jobtitle 247),28/08/2016 00:00:00,"Cobham Parish Council, Kent",,Address line 247,,City247,Country247,Post Code247,,1
01/04/2016 00:00:00,88.00,28.00,43.00,82.00,64.00,46.00,69.00,22.00,66.00,15.00,95.00,0.00,83.00,51.00,https://Colby&BanninghamParishCouncil.co.uk/GPGData,Firstname248 Lastname248 (Jobtitle 248),03/01/2017 00:00:00,Colby & Banningham Parish Council,,Address line 248,,City248,Country248,Post Code248,,1
01/04/2016 00:00:00,45.00,53.00,41.00,66.00,55.00,5.00,74.00,75.00,39.00,63.00,64.00,76.00,30.00,60.00,https://ColchesterBoroughCouncil.co.uk/GPGData,Firstname249 Lastname249 (Jobtitle 249),20/10/2016 00:00:00,Colchester Borough Council,,Address line 249,,City249,Country249,Post Code249,,1
01/04/2016 00:00:00,57.00,66.00,33.00,100.00,18.00,32.00,29.00,36.00,23.00,94.00,52.00,17.00,66.00,99.00,https://ColdharbourParishCouncil.co.uk/GPGData,Firstname250 Lastname250 (Jobtitle 250),19/03/2017 00:00:00,Coldharbour Parish Council,,Address line 250,,City250,Country250,Post Code250,,1
01/04/2016 00:00:00,21.00,81.00,36.00,83.00,21.00,41.00,98.00,6.00,59.00,91.00,94.00,14.00,5.00,15.00,https://ColeraineBoroughCouncil.co.uk/GPGData,Firstname251 Lastname251 (Jobtitle 251),18/04/2016 00:00:00,Coleraine Borough Council,,Address line 251,,City251,Country251,Post Code251,,1
01/04/2016 00:00:00,69.00,83.00,9.00,14.00,3.00,47.00,95.00,35.00,12.00,92.00,26.00,22.00,66.00,91.00,https://ColnbrookwithPoyleParishCouncil.co.uk/GPGData,Firstname214 Lastname214 (Jobtitle 214),31/08/2016 00:00:00,Colnbrook with Poyle Parish Council,,Address line 214,,City214,Country214,Post Code214,,1
01/04/2016 00:00:00,3.00,0.00,56.00,94.00,69.00,21.00,90.00,85.00,14.00,13.00,12.00,78.00,6.00,72.00,https://ColneyHeathParishCouncil.co.uk/GPGData,Firstname215 Lastname215 (Jobtitle 215),26/07/2016 00:00:00,Colney Heath Parish Council,,Address line 215,,City215,Country215,Post Code215,,1
01/04/2016 00:00:00,76.00,41.00,93.00,92.00,78.00,46.00,84.00,24.00,45.00,29.00,74.00,56.00,73.00,92.00,https://ColwichParishCouncil.co.uk/GPGData,Firstname216 Lastname216 (Jobtitle 216),07/05/2016 00:00:00,Colwich Parish Council,,Address line 216,,City216,Country216,Post Code216,,1
01/04/2016 00:00:00,1.00,3.00,82.00,7.00,38.00,54.00,20.00,34.00,94.00,14.00,18.00,93.00,30.00,62.00,https://CombeMartinParishCouncil.co.uk/GPGData,Firstname217 Lastname217 (Jobtitle 217),14/08/2016 00:00:00,Combe Martin Parish Council,,Address line 217,,City217,Country217,Post Code217,,1
01/04/2016 00:00:00,7.00,26.00,8.00,47.00,47.00,93.00,22.00,84.00,68.00,10.00,71.00,27.00,94.00,72.00,https://CombertonAcademyTrust.co.uk/GPGData,Firstname218 Lastname218 (Jobtitle 218),21/03/2017 00:00:00,Comberton Academy Trust,,Address line 218,,City218,Country218,Post Code218,,1
01/04/2016 00:00:00,54.00,1.00,66.00,16.00,39.00,15.00,53.00,94.00,70.00,100.00,22.00,13.00,76.00,66.00,https://CombrookParishCouncil.co.uk/GPGData,Firstname219 Lastname219 (Jobtitle 219),08/03/2017 00:00:00,Combrook Parish Council,,Address line 219,,City219,Country219,Post Code219,,1
01/04/2016 00:00:00,26.00,50.00,44.00,26.00,61.00,50.00,4.00,66.00,69.00,69.00,13.00,75.00,29.00,63.00,https://ComeytroweParishCouncil.co.uk/GPGData,Firstname220 Lastname220 (Jobtitle 220),04/02/2017 00:00:00,Comeytrowe Parish Council,,Address line 220,,City220,Country220,Post Code220,,1
01/04/2016 00:00:00,66.00,57.00,13.00,88.00,61.00,79.00,26.00,18.00,42.00,88.00,5.00,54.00,41.00,11.00,https://ComhairleNanEileanSiar.co.uk/GPGData,Firstname221 Lastname221 (Jobtitle 221),09/01/2017 00:00:00,Comhairle Nan Eilean Siar,,Address line 221,,City221,Country221,Post Code221,,1
01/04/2016 00:00:00,23.00,30.00,50.00,77.00,19.00,1.00,98.00,2.00,18.00,4.00,70.00,100.00,60.00,19.00,https://CommissionforRuralcommunities.co.uk/GPGData,Firstname222 Lastname222 (Jobtitle 222),30/01/2017 00:00:00,Commission for Rural communities,,Address line 222,,City222,Country222,Post Code222,,1
01/04/2016 00:00:00,0.00,94.00,81.00,36.00,14.00,37.00,74.00,57.00,3.00,97.00,11.00,84.00,88.00,63.00,https://CommunityAcademiesTrust.co.uk/GPGData,Firstname223 Lastname223 (Jobtitle 223),15/05/2016 00:00:00,Community Academies Trust,,Address line 223,,City223,Country223,Post Code223,,1
01/04/2016 00:00:00,75.00,87.00,81.00,93.00,11.00,78.00,28.00,69.00,84.00,73.00,51.00,48.00,40.00,49.00,https://CongresburyParishCouncil.co.uk/GPGData,Firstname363 Lastname363 (Jobtitle 363),09/04/2016 00:00:00,Congresbury Parish Council,,Address line 363,,City363,Country363,Post Code363,,1
01/04/2016 00:00:00,40.00,57.00,83.00,38.00,93.00,35.00,70.00,12.00,73.00,78.00,62.00,54.00,93.00,26.00,https://ConstructionIndustryTrainingBoard.co.uk/GPGData,Firstname364 Lastname364 (Jobtitle 364),14/06/2016 00:00:00,Construction Industry Training Board,,Address line 364,,City364,Country364,Post Code364,,1
01/04/2016 00:00:00,12.00,48.00,0.00,77.00,86.00,94.00,55.00,76.00,78.00,6.00,44.00,70.00,25.00,30.00,https://ConwyCountyBoroughCouncil.co.uk/GPGData,Firstname365 Lastname365 (Jobtitle 365),23/03/2017 00:00:00,Conwy County Borough Council,,Address line 365,,City365,Country365,Post Code365,,1
01/04/2016 00:00:00,61.00,13.00,35.00,42.00,97.00,43.00,14.00,80.00,57.00,47.00,40.00,19.00,38.00,4.00,https://CopelandBoroughCouncil.co.uk/GPGData,Firstname366 Lastname366 (Jobtitle 366),21/10/2016 00:00:00,Copeland Borough Council,,Address line 366,,City366,Country366,Post Code366,,1
01/04/2016 00:00:00,78.00,18.00,92.00,46.00,24.00,31.00,48.00,85.00,11.00,75.00,73.00,5.00,47.00,62.00,https://CorbyBoroughCouncil.co.uk/GPGData,Firstname367 Lastname367 (Jobtitle 367),31/05/2016 00:00:00,Corby Borough Council,,Address line 367,,City367,Country367,Post Code367,,1
01/04/2016 00:00:00,93.00,35.00,54.00,84.00,85.00,94.00,66.00,50.00,80.00,3.00,5.00,33.00,86.00,78.00,https://Cowbridge(AncientBorough)andLlanblethianTownCouncil.co.uk/GPGData,Firstname368 Lastname368 (Jobtitle 368),30/09/2016 00:00:00,Cowbridge (Ancient Borough) and Llanblethian Town Council,,Address line 368,,City368,Country368,Post Code368,,1
01/04/2016 00:00:00,59.00,92.00,81.00,25.00,83.00,3.00,7.00,41.00,60.00,80.00,27.00,71.00,69.00,23.00,https://CranbrookTownCouncil.co.uk/GPGData,Firstname262 Lastname262 (Jobtitle 262),12/12/2016 00:00:00,Cranbrook Town Council,,Address line 262,,City262,Country262,Post Code262,,1
01/04/2016 00:00:00,94.00,79.00,61.00,57.00,56.00,87.00,9.00,54.00,51.00,45.00,48.00,27.00,0.00,74.00,https://CravenDistrictCouncil.co.uk/GPGData,Firstname263 Lastname263 (Jobtitle 263),24/03/2017 00:00:00,Craven District Council,,Address line 263,,City263,Country263,Post Code263,,1
01/04/2016 00:00:00,85.00,28.00,93.00,74.00,18.00,50.00,53.00,92.00,64.00,83.00,77.00,98.00,90.00,63.00,https://CrawleyBoroughCouncil.co.uk/GPGData,Firstname264 Lastname264 (Jobtitle 264),12/01/2017 00:00:00,Crawley Borough Council,,Address line 264,,City264,Country264,Post Code264,,1
01/04/2016 00:00:00,3.00,73.00,33.00,89.00,57.00,24.00,26.00,51.00,8.00,48.00,26.00,71.00,10.00,6.00,https://CreativeEducationAcademiesTrust.co.uk/GPGData,Firstname265 Lastname265 (Jobtitle 265),19/11/2016 00:00:00,Creative Education Academies Trust,,Address line 265,,City265,Country265,Post Code265,,1
01/04/2016 00:00:00,41.00,94.00,20.00,83.00,2.00,100.00,34.00,62.00,21.00,16.00,65.00,37.00,55.00,5.00,https://Crewe&NantwichBoroughCouncil.co.uk/GPGData,Firstname266 Lastname266 (Jobtitle 266),10/10/2016 00:00:00,Crewe & Nantwich Borough Council,,Address line 266,,City266,Country266,Post Code266,,1
01/04/2016 00:00:00,59.00,19.00,53.00,57.00,60.00,25.00,31.00,51.00,26.00,88.00,19.00,97.00,35.00,9.00,https://CrickladeTownCouncil.co.uk/GPGData,Firstname267 Lastname267 (Jobtitle 267),01/12/2016 00:00:00,Cricklade Town Council,,Address line 267,,City267,Country267,Post Code267,,1
01/04/2016 00:00:00,90.00,17.00,36.00,76.00,59.00,45.00,43.00,16.00,80.00,48.00,54.00,72.00,53.00,44.00,https://CriminalRecordsBureau.co.uk/GPGData,Firstname268 Lastname268 (Jobtitle 268),09/07/2016 00:00:00,Criminal Records Bureau,,Address line 268,,City268,Country268,Post Code268,,1
01/04/2016 00:00:00,29.00,97.00,89.00,58.00,39.00,89.00,83.00,47.00,77.00,91.00,98.00,91.00,53.00,77.00,https://CringlefordParichCouncil.co.uk/GPGData,Firstname269 Lastname269 (Jobtitle 269),15/11/2016 00:00:00,Cringleford Parich Council,,Address line 269,,City269,Country269,Post Code269,,1
01/04/2016 00:00:00,13.00,98.00,67.00,39.00,57.00,39.00,47.00,34.00,33.00,37.00,75.00,52.00,0.00,46.00,https://CrondallParishCouncil.co.uk/GPGData,Firstname270 Lastname270 (Jobtitle 270),24/02/2017 00:00:00,Crondall Parish Council,,Address line 270,,City270,Country270,Post Code270,,1
01/04/2016 00:00:00,83.00,42.00,98.00,41.00,2.00,64.00,53.00,20.00,73.00,16.00,4.00,1.00,73.00,86.00,https://CropwellBishopParishCouncil.co.uk/GPGData,Firstname271 Lastname271 (Jobtitle 271),28/12/2016 00:00:00,Cropwell Bishop Parish Council,,Address line 271,,City271,Country271,Post Code271,,1
01/04/2016 00:00:00,81.00,17.00,98.00,52.00,29.00,24.00,32.00,86.00,25.00,52.00,29.00,63.00,57.00,68.00,"https://DepartmentforBusiness,InnovationandSkills.co.uk/GPGData",Firstname42 Lastname42 (Jobtitle 42),17/04/2016 00:00:00,"Department for Business, Innovation and Skills",,Address line 42,,City42,Country42,Post Code42,,1
01/04/2016 00:00:00,28.00,35.00,35.00,22.00,63.00,26.00,13.00,50.00,0.00,25.00,13.00,78.00,36.00,41.00,"https://DepartmentofHealth,SocialServicesandPublicSafety.co.uk/GPGData",Firstname43 Lastname43 (Jobtitle 43),08/11/2016 00:00:00,"Department of Health, Social Services and Public Safety",,Address line 43,,City43,Country43,Post Code43,,1
01/04/2016 00:00:00,98.00,61.00,31.00,22.00,25.00,13.00,50.00,33.00,13.00,22.00,80.00,14.00,70.00,19.00,https://DerbyCityCouncil.co.uk/GPGData,Firstname44 Lastname44 (Jobtitle 44),28/10/2016 00:00:00,Derby City Council,,Address line 44,,City44,Country44,Post Code44,,1
01/04/2016 00:00:00,39.00,10.00,86.00,85.00,75.00,85.00,19.00,44.00,78.00,0.00,16.00,70.00,89.00,44.00,https://DerbyTeachingHospitalsNHSFoundationTrust.co.uk/GPGData,Firstname45 Lastname45 (Jobtitle 45),07/09/2016 00:00:00,Derby Teaching Hospitals NHS Foundation Trust,,Address line 45,,City45,Country45,Post Code45,,1
01/04/2016 00:00:00,25.00,70.00,26.00,72.00,20.00,77.00,22.00,67.00,29.00,49.00,90.00,27.00,78.00,62.00,https://DerbyshireAssociationofLocalCouncils.co.uk/GPGData,Firstname46 Lastname46 (Jobtitle 46),26/09/2016 00:00:00,Derbyshire Association of Local Councils,,Address line 46,,City46,Country46,Post Code46,,1
01/04/2016 00:00:00,74.00,63.00,82.00,18.00,4.00,4.00,70.00,4.00,14.00,10.00,94.00,44.00,49.00,41.00,https://DerbyshireCommunityHealthServicesNHSFoundationTrust.co.uk/GPGData,Firstname47 Lastname47 (Jobtitle 47),23/08/2016 00:00:00,Derbyshire Community Health Services NHS Foundation Trust,,Address line 47,,City47,Country47,Post Code47,,1
01/04/2016 00:00:00,1.00,35.00,24.00,73.00,33.00,83.00,25.00,71.00,24.00,74.00,92.00,56.00,51.00,42.00,https://DerbyshireCountyCouncil.co.uk/GPGData,Firstname48 Lastname48 (Jobtitle 48),25/02/2017 00:00:00,Derbyshire County Council,,Address line 48,,City48,Country48,Post Code48,,1
01/04/2016 00:00:00,53.00,2.00,99.00,98.00,71.00,12.00,0.00,0.00,74.00,82.00,41.00,59.00,4.00,77.00,https://DerbyshireDalesDistrictCouncil.co.uk/GPGData,Firstname49 Lastname49 (Jobtitle 49),11/11/2016 00:00:00,Derbyshire Dales District Council,,Address line 49,,City49,Country49,Post Code49,,1
01/04/2016 00:00:00,52.00,25.00,76.00,71.00,33.00,31.00,90.00,53.00,54.00,48.00,58.00,73.00,31.00,19.00,https://DerbyshireFire&RescueService.co.uk/GPGData,Firstname50 Lastname50 (Jobtitle 50),06/01/2017 00:00:00,Derbyshire Fire & Rescue Service,,Address line 50,,City50,Country50,Post Code50,,1
01/04/2016 00:00:00,55.00,24.00,19.00,7.00,77.00,78.00,4.00,88.00,26.00,43.00,8.00,56.00,17.00,32.00,https://DerbyshireFireandRescueService.co.uk/GPGData,Firstname51 Lastname51 (Jobtitle 51),13/11/2016 00:00:00,Derbyshire Fire and Rescue Service,,Address line 51,,City51,Country51,Post Code51,,1
01/04/2016 00:00:00,55.00,63.00,98.00,62.00,60.00,44.00,16.00,61.00,4.00,42.00,78.00,98.00,28.00,74.00,https://DerbyshireHealthcareNHSFoundationTrust.co.uk/GPGData,Firstname429 Lastname429 (Jobtitle 429),24/09/2016 00:00:00,Derbyshire Healthcare NHS Foundation Trust,,Address line 429,,City429,Country429,Post Code429,,1
